713000;1416167
714000;1393916
715000;1389333
716000;1436250
717000;1436791
718000;1401041
719000;1416250
720000;1412291
721000;1410458
722000;1401500
723000;1427666
724000;1405250
725000;1466958
726000;1397459
727000;1426875
728000;1419500
729000;1423166
730000;1430375
731000;1673083
732000;2355334
733000;1429167
734000;1705084
735000;1790750
736000;1848292
737000;1795334
738000;1664625
739000;1744000
740000;1688250
741000;2377166
742000;1563708
743000;1524583
744000;1553250
745000;1609584
746000;1612500
747000;1785334
748000;1445166
749000;1480458
750000;1503834
751000;1498625
752000;1607584
753000;1546250
754000;1864250
755000;1609833
756000;1628250
757000;1509208
758000;1511459
759000;1511708
760000;1617750
761000;1570334
762000;1686333
763000;2120042
764000;2059458
765000;1671750
766000;1476625
767000;1566750
768000;1525375
769000;1599291
770000;1721833
771000;2194792
772000;2559750
773000;1553208
774000;1534708
775000;1594625
776000;1634750
777000;1631875
778000;1915583
779000;1535834
780000;1570208
781000;1573250
782000;1681208
783000;1721000
784000;1687542
785000;1833917
786000;1580708
787000;1524542
788000;1551250
789000;1728375
790000;1593750
791000;1639625
792000;1590625
793000;1649875
794000;1750375
795000;1723959
796000;1672084
797000;1582042
798000;1700792
799000;1935250
800000;2946500
801000;3074917
802000;2341333
803000;1741917
804000;1922959
805000;1739584
806000;1758084
807000;1656458
808000;1701333
809000;1697667
810000;1680667
811000;1823542
812000;1693708
813000;1699375
814000;1696167
815000;1732459
816000;1765042
817000;1678958
818000;1838750
819000;1705334
820000;1807750
821000;1622084
822000;1660375
823000;1782333
824000;1724791
825000;1812125
826000;1704833
827000;3345083
828000;1810250
829000;1720125
830000;1694792
831000;1686459
832000;1685625
833000;1767250
834000;1706500
835000;1700500
836000;1676333
837000;1771541
838000;1714916
839000;1676250
840000;1752042
841000;1704791
842000;1741917
843000;1748459
844000;1700042
845000;1711000
846000;1757667
847000;1827541
848000;1731417
849000;1758916
850000;1709250
851000;1814125
852000;1781291
853000;3262209
854000;1779083
855000;1774209
856000;1740292
857000;1758125
858000;1801625
859000;1704375
860000;1792583
861000;1739792
862000;1726750
863000;1794417
864000;1830209
865000;1712917
866000;1732333
867000;1736958
868000;1737917
869000;1822667
870000;1703958
871000;1776375
872000;1776375
873000;1769000
874000;1774125
875000;1758166
876000;1763833
877000;1735000
878000;1819875
879000;3049542
880000;1832000
881000;1781417
882000;1967583
883000;1842333
884000;1851625
885000;1926667
886000;1867458
887000;1777583
888000;1812792
889000;1796042
890000;1830875
891000;1817833
892000;1793291
893000;1849500
894000;1810292
895000;1884125
896000;1781958
897000;1857500
898000;1818083
899000;1934292
900000;1818875
901000;1773292
902000;1877583
903000;1900500
904000;1872125
905000;3194917
906000;2009459
907000;1856042
908000;1877250
909000;1793916
910000;1951666
911000;1860666
912000;1856166
913000;1884958
914000;1804333
915000;1920167
916000;1901542
917000;1885333
918000;1917500
919000;1913958
920000;1918084
921000;1901917
922000;1923542
923000;1890792
924000;1933959
925000;1940375
926000;1898417
927000;1915125
928000;1905250
929000;1900583
930000;1890667
931000;3323167
932000;1935083
933000;1895500
934000;1919208
935000;1936417
936000;1940292
937000;1948125
938000;1938917
939000;1906000
940000;1900500
941000;1987583
942000;1939875
943000;1918041
944000;1944083
945000;1917959
946000;1900167
947000;1880417
948000;1916750
949000;1878334
950000;1949833
951000;1919583
952000;1905584
953000;1913250
954000;1922958
955000;1991708
956000;1989958
957000;3284000
958000;2095166
959000;2001541
960000;2014084
961000;1997000
962000;2014875
963000;2017041
964000;2013041
965000;1982125
966000;2078458
967000;2068250
968000;2028292
969000;2051167
970000;2005959
971000;2010834
972000;2015167
973000;1968917
974000;2016375
975000;1987583
976000;1961292
977000;1965750
978000;1962083
979000;1961500
980000;2017833
981000;1999375
982000;1999917
983000;3318500
984000;2038667
985000;1983542
986000;1957666
987000;1998958
988000;1971375
989000;1974708
990000;2044750
991000;1991750
992000;2065042
993000;2041916
994000;2040292
995000;2057792
996000;2058917
997000;2043875
998000;2039291
999000;2645334
1000000;1986792
